2024-07-23T16:24:27.305339Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025654,"s":"ETHUSDT","p":"3474.60","q":"0.037","f":4229210835,"l":4229210838,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305372Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025655,"s":"ETHUSDT","p":"3474.61","q":"0.238","f":4229210839,"l":4229210841,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305393Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025656,"s":"ETHUSDT","p":"3474.63","q":"0.012","f":4229210842,"l":4229210843,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305413Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025657,"s":"ETHUSDT","p":"3474.64","q":"0.071","f":4229210844,"l":4229210847,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305436Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025658,"s":"ETHUSDT","p":"3474.65","q":"0.488","f":4229210848,"l":4229210852,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305457Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025659,"s":"ETHUSDT","p":"3474.66","q":"0.879","f":4229210853,"l":4229210858,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305479Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025660,"s":"ETHUSDT","p":"3474.67","q":"0.471","f":4229210859,"l":4229210860,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305501Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025661,"s":"ETHUSDT","p":"3474.68","q":"0.159","f":4229210861,"l":4229210862,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305522Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025662,"s":"ETHUSDT","p":"3474.70","q":"0.447","f":4229210863,"l":4229210864,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305543Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025663,"s":"ETHUSDT","p":"3474.71","q":"1.921","f":4229210865,"l":4229210865,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305565Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025664,"s":"ETHUSDT","p":"3474.72","q":"0.078","f":4229210866,"l":4229210870,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305598Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025665,"s":"ETHUSDT","p":"3474.73","q":"0.187","f":4229210871,"l":4229210873,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305638Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025666,"s":"ETHUSDT","p":"3474.74","q":"0.028","f":4229210874,"l":4229210875,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305669Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025667,"s":"ETHUSDT","p":"3474.75","q":"0.166","f":4229210876,"l":4229210879,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305701Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067375,"a":1709025668,"s":"ETHUSDT","p":"3474.76","q":"0.035","f":4229210880,"l":4229210882,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305893Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067376,"a":1709025669,"s":"ETHUSDT","p":"3474.77","q":"0.447","f":4229210883,"l":4229210884,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305919Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067376,"a":1709025670,"s":"ETHUSDT","p":"3474.78","q":"0.610","f":4229210885,"l":4229210886,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305927Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067376,"a":1709025671,"s":"ETHUSDT","p":"3474.79","q":"0.055","f":4229210887,"l":4229210888,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305948Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067376,"a":1709025672,"s":"ETHUSDT","p":"3474.80","q":"0.043","f":4229210889,"l":4229210891,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305971Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067376,"a":1709025673,"s":"ETHUSDT","p":"3474.81","q":"0.018","f":4229210892,"l":4229210893,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305977Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025674,"s":"ETHUSDT","p":"3474.82","q":"0.039","f":4229210894,"l":4229210894,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305983Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025675,"s":"ETHUSDT","p":"3474.83","q":"1.740","f":4229210895,"l":4229210896,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305988Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025676,"s":"ETHUSDT","p":"3474.84","q":"4.991","f":4229210897,"l":4229210902,"T":1721723067373,"m":false}}
2024-07-23T16:24:27.305993Z info 8026 {"stream":"ethusdt@aggTrade","data":{"e":"aggTrade","E":1721723067377,"a":1709025677,"s":"ETHUSDT","p":"3474.86","q":"0.338","f":4229210903,"l":4229210907,"T":1721723067373,"m":false}}
